tr_build_id,gh_project_name,NC,nbr_auth,NMF,NLR,NLA,CX,FT,TD,WD,CTM,AX,ACF,BT,openjdk6,openjdk7,oraclejdk7,oraclejdk8,BS3,prev_BS3,BS2,prev_BS2,BS1,prev_BS1,entropy,MysteryGuest,GeneralFixture,AssertionRoulette,IndirectTesting,SensitiveEquality,commit,LongMethod,LongParameterList,ComplexClass,Blob,LazyClass,AntiSingleto,BaseClassShouldBeAbstract,RefusedParentBequest,ManyFieldAttributesButNotComplex,SpaghettiCode,SpeculativeGenerality,LargeClass,gh_build_started_at,old_PB,BC,DLF,exist_test
11702693,lenskit/lenskit,1.0,1.0,4.0,49.0,78.0,faible,src,15.0,Monday,1.0,1252.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893133820101933,,,,,,6bffd5cc6f5edee0289e083d41c45579e4112286,,,,,,,,,,,,,2013-09-23 19:08:09,0.0,0.3,day_ago,0.0
11704799,lenskit/lenskit,1.0,1.0,1.0,3.0,3.0,faible,src,15.0,Monday,1.0,1252.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21588846439775be9c643757e9cf707550da0c2f,,,,,,,,,,,,,2013-09-23 19:59:29,0.0,0.2,day_ago,0.0
11705816,lenskit/lenskit,1.0,1.0,5.0,11.0,110.0,faible,src+other,16.0,Monday,1.0,1252.0,daily,PUSH,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.43143382998758795,,,,,,eb9d5a48c8fdaa68370cb0e950607d747019bc33,,,,,,,,,,,,,2013-09-23 20:25:21,0.0,0.1,day_ago,0.0
11706894,lenskit/lenskit,1.0,1.0,1.0,1.0,1.0,faible,other,16.0,Monday,1.0,1252.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,19011815c89d6c2ccc896f3c37830d982cb9a592,,,,,,,,,,,,,2013-09-23 20:55:40,1.0,0.2,less_day,0.0
11709371,lenskit/lenskit,1.0,1.0,1.0,1.0,1.0,faible,src,17.0,Monday,1.0,1252.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,eb8d991bbb27ac21d6926221e9a09f54dd39d39f,,,,,,,,,,,,,2013-09-23 21:57:29,0.0,0.2,less_day,0.0
11714319,lenskit/lenskit,1.0,1.0,1.0,0.0,4.0,faible,src,20.0,Monday,1.0,1252.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1442d110e620566296dbde2eeb31a6f48a8f69b5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-24 00:56:10,0.0,0.5,week_ago,1.0
11714362,lenskit/lenskit,2.0,13.0,3.0,6.0,68.0,faible,src+other,20.0,Monday,1.0,1252.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,b56b2e1d763ff03c1dad6b75fab6135700367206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-24 00:59:14,0.0,0.2,less_day,1.0
11715139,lenskit/lenskit,3.0,13.0,15.0,14.0,121.0,high,src,21.0,Monday,1.0,1253.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.468597298326983,1.0,0.0,0.0,0.0,1.0,bc0d846d1da4701d60ee269d6625d1b9968ef770,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-24 01:37:12,0.0,0.44,week_ago,1.0
11751143,lenskit/lenskit,2.0,13.0,18.0,14.0,180.0,faible,other,16.0,Tuesday,1.0,1253.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201089595101136,,,,,,327214ca5c3f47614ea8da28c6d87bdcac9495b1,,,,,,,,,,,,,2013-09-24 20:48:06,0.0,0.1,day_ago,0.0
11781479,lenskit/lenskit,1.0,1.0,12.0,8.0,53.0,faible,src,10.0,Wednesday,1.0,1254.0,daily,MERGE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9404184099972179,1.0,0.0,0.0,0.0,1.0,115e256f44c90ba7871565593ea16fa4df70c419,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-25 14:53:16,0.0,0.4,week_ago,1.0
11781582,lenskit/lenskit,3.0,13.0,24.0,16.0,106.0,high,src,10.0,Wednesday,1.0,1254.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468597298326983,1.0,0.0,0.0,0.0,1.0,aae79184057378812ab7be27d45cb2b4255414e3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-25 14:54:53,0.0,0.1,day_ago,1.0
11781940,lenskit/lenskit,1.0,1.0,8.0,21.0,153.0,moy,src+other,10.0,Wednesday,1.0,1254.0,daily,PUSH,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8805485755131741,,,,,,80da5fc020a96fe7fdd0af28dfd7d2c783b0d0a5,,,,,,,,,,,,,2013-09-25 15:01:40,0.0,0.36,week_ago,0.0
11781943,lenskit/lenskit,1.0,1.0,1.0,3.0,0.0,faible,other,10.0,Wednesday,1.0,1254.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,216e425ae1a66091656bdb791f74fff22c919690,,,,,,,,,,,,,2013-09-25 15:15:10,0.0,0.1,day_ago,0.0
11792021,lenskit/lenskit,1.0,1.0,1.0,1.0,1.0,faible,other,14.0,Wednesday,1.0,1254.0,daily,PUSH,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,594e8d8c10559a8033f1f2d4651dc85a416aa5a7,,,,,,,,,,,,,2013-09-25 18:54:07,0.0,0.33,week_ago,0.0
11792590,lenskit/lenskit,1.0,1.0,1.0,1.0,1.0,faible,other,15.0,Wednesday,1.0,1254.0,daily,PUSH,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,d5fbfb2dfc1e78f75af2a35883e460ec2ea57273,,,,,,,,,,,,,2013-09-25 19:07:25,0.0,0.31,week_ago,0.0
11795219,lenskit/lenskit,1.0,1.0,1.0,0.0,21.0,faible,other,15.0,Wednesday,1.0,1254.0,daily,PUSH,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,80cf955a7d64c9c4f69c198bcb82dfef5670b9fe,,,,,,,,,,,,,2013-09-25 20:04:05,1.0,0.31,less_day,0.0
11797396,lenskit/lenskit,1.0,1.0,1.0,1.0,1.0,faible,other,16.0,Wednesday,1.0,1254.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,3c548324f8d15e97f023010cd48509afd636cc83,,,,,,,,,,,,,2013-09-25 20:54:05,1.0,0.38,less_day,0.0
11835023,lenskit/lenskit,1.0,1.0,1.0,2.0,8.0,faible,src,12.0,Thursday,1.0,1255.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,b4c01a615026820a15d549d0f314953aa4d31224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-26 19:03:19,0.0,0.31,less_day,1.0
11835073,lenskit/lenskit,3.0,13.0,4.0,6.0,18.0,faible,src+other,14.0,Thursday,1.0,1255.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,178168ca9a80a5bf2d0158e9510d9c49c242adcf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-26 19:03:41,0.0,0.1,week_ago,1.0
11836524,lenskit/lenskit,3.0,13.0,27.0,47.0,71.0,high,other,15.0,Thursday,1.0,1255.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306534095064702,,,,,,e67014ffa2cab76bb23e3d05ad8b4e3a29ad2dbd,,,,,,,,,,,,,2013-09-26 19:44:03,0.0,0.17,day_ago,0.0
11836586,lenskit/lenskit,5.0,13.0,54.0,100.0,143.0,high,other,15.0,Thursday,1.0,1255.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253442642807272,,,,,,15b549b2a4725de6757d998d9f6fc839831e3c13,,,,,,,,,,,,,2013-09-26 19:45:17,0.0,0.1,week_ago,0.0
11905900,lenskit/lenskit,3.0,13.0,7.0,37.0,59.0,faible,src+other,12.0,Saturday,1.0,1257.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.245951361305496,1.0,0.0,1.0,0.0,1.0,297bf2d651f40bd1265564038e02cfc9a31c5f3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-28 16:45:31,0.0,0.18,week_ago,1.0
11906715,lenskit/lenskit,3.0,13.0,13.0,66.0,108.0,faible,src+other,12.0,Saturday,1.0,1257.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245951361305496,1.0,0.0,1.0,0.0,1.0,297bf2d651f40bd1265564038e02cfc9a31c5f3e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-28 17:16:13,0.0,0.18,week_ago,1.0
11906835,lenskit/lenskit,3.0,13.0,17.0,77.0,115.0,faible,src+other,17.0,Thursday,1.0,1255.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,1.0,0.0,0.0,0.0,1.0,3de448da71d9563ef06c74dad02a291f5e83f02d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013-09-28 17:23:10,0.0,0.1,week_ago,1.0
11906862,lenskit/lenskit,2.0,13.0,21.0,106.0,158.0,faible,src,13.0,Saturday,1.0,1257.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22683128448202103,1.0,0.0,1.0,0.0,1.0,366c1118163231397a2e16364b029544707205a9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-28 17:24:18,0.0,0.1,week_ago,1.0
11908635,lenskit/lenskit,1.0,1.0,15.0,16.0,16.0,moy,other,13.0,Saturday,1.0,1257.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918373461380351,,,,,,c810153e0027969ca6e1a42e5625b9b8a32c8d03,,,,,,,,,,,,,2013-09-28 18:46:21,0.0,0.2,week_ago,0.0
11908638,lenskit/lenskit,4.0,13.0,33.0,40.0,42.0,moy,src+other,13.0,Saturday,1.0,1257.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.237005212677031,1.0,0.0,1.0,0.0,1.0,6b16681005435b8190cf0176f5f7a24feec804be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-28 19:24:21,0.0,0.18,week_ago,1.0
11910575,lenskit/lenskit,3.0,13.0,36.0,45.0,58.0,faible,src+other,16.0,Saturday,1.0,1257.0,daily,PUSH,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,e232ed3f1abb938671de156e08c133006dc700f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-28 20:13:29,,0.0,,1.0
11910577,lenskit/lenskit,1.0,1.0,1.0,3.0,12.0,faible,other,16.0,Saturday,1.0,1257.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,43932dee9e554d6225b917ff298437254bfea323,,,,,,,,,,,,,2013-09-29 00:23:27,,0.2,,0.0
12030125,lenskit/lenskit,1.0,1.0,1.0,55.0,19.0,faible,src,18.0,Tuesday,1.0,1260.0,daily,MERGE,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,84852b0230b14c6c6963a273e18a0a00bba58dcd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-10-01 22:50:34,0.0,0.07,more_week_ago,1.0
12058374,lenskit/lenskit,3.0,13.0,6.0,57.0,34.0,faible,src+other,12.0,Wednesday,1.0,1261.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,,0.288262326418937,1.0,0.0,0.0,0.0,1.0,c80a3fdd197091d4e9fa9c59b9bae64a2f8bccc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-10-02 16:13:34,0.0,0.0,,1.0
12060017,lenskit/lenskit,1.0,1.0,2.0,2.0,4.0,faible,src+other,12.0,Wednesday,1.0,1261.0,daily,MERGE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91829583405449,1.0,0.0,0.0,0.0,1.0,32c6912e46f3cd2dedbe5a0ea80a5b7b05b80a59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-10-02 16:47:51,0.0,0.17,week_ago,1.0
12060175,lenskit/lenskit,2.0,13.0,6.0,4.0,16.0,faible,src+other,12.0,Wednesday,1.0,1261.0,daily,PUSH,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545619835714305,1.0,0.0,0.0,0.0,1.0,b37c503b5f536ea1280c99800131e90316e2eca6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-10-02 16:58:10,0.0,0.07,more_week_ago,1.0
12063696,lenskit/lenskit,4.0,13.0,13.0,14.0,77.0,faible,src+other,14.0,Wednesday,1.0,1261.0,daily,PUSH,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.168683952510412,,,,,,2323cb850602c26bb81f68df3c36339a3c6ce170,,,,,,,,,,,,,2013-10-02 18:20:16,0.0,0.07,more_week_ago,0.0
12066126,lenskit/lenskit,1.0,1.0,2.0,3.0,7.0,faible,src+other,15.0,Wednesday,1.0,1261.0,daily,PUSH,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.970950594454669,,,,,,9e2af05b45b4d322c9677ccbf8de2c4a4f217945,,,,,,,,,,,,,2013-10-02 19:23:27,1.0,0.14,less_day,0.0
12067526,lenskit/lenskit,1.0,1.0,1.0,1.0,0.0,faible,other,16.0,Wednesday,1.0,1261.0,daily,PUSH,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,bc91980d014b52f87366935fcceefeacf882d053,,,,,,,,,,,,,2013-10-02 20:02:58,1.0,0.14,less_day,0.0
12069643,lenskit/lenskit,3.0,13.0,5.0,3.0,19.0,faible,src+other,16.0,Wednesday,1.0,1261.0,daily,PUSH,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20072693675522302,,,,,,f8a8b5068956d726a0fc9365cd54ee5bfeb54481,,,,,,,,,,,,,2013-10-02 20:47:32,0.0,0.14,less_day,0.0
12069770,lenskit/lenskit,1.0,1.0,1.0,8.0,1.0,faible,other,16.0,Wednesday,1.0,1261.0,daily,PUSH,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,6d473f9d0ed5adcafa3eb03dde69ef0d0f7bffd8,,,,,,,,,,,,,2013-10-02 20:50:25,1.0,0.21,less_day,0.0
12069825,lenskit/lenskit,1.0,1.0,1.0,1.0,1.0,faible,other,16.0,Wednesday,1.0,1261.0,daily,PUSH,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,1c545bdf37f84dbb044b498a52d2bf3c980c7dbe,,,,,,,,,,,,,2013-10-02 20:51:24,1.0,0.31,less_day,0.0
12070181,lenskit/lenskit,1.0,1.0,2.0,2.0,2.0,faible,src+other,16.0,Wednesday,1.0,1261.0,daily,PUSH,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,48143771e711816b633d5783b4b76be1b563e342,,,,,,,,,,,,,2013-10-02 20:59:36,1.0,0.42,less_day,0.0
12072502,lenskit/lenskit,2.0,13.0,6.0,5.0,5.0,faible,src+other,18.0,Wednesday,1.0,1261.0,daily,PUSH,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6462406251802889,,,,,,d5b2f3138e0aa79bc32193fad1f1d7aaffca904e,,,,,,,,,,,,,2013-10-03 16:33:16,1.0,0.55,less_day,0.0
12100296,lenskit/lenskit,1.0,1.0,1.0,2.0,2.0,faible,other,12.0,Thursday,1.0,1262.0,daily,PUSH,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,cfb4577c3814eda62bb6fd6f0a9b262419ae885b,,,,,,,,,,,,,2013-10-03 16:44:38,0.0,0.6,less_day,0.0
12102246,lenskit/lenskit,1.0,1.0,1.0,4.0,4.0,faible,src,13.0,Thursday,1.0,1262.0,daily,PUSH,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,f875dfc06dde1e00300617f841ed42828cafc09a,,,,,,,,,,,,,2013-10-03 17:26:32,1.0,0.7,less_day,0.0
