"tr_build_id","gh_project_name","NC","nbr_auth","NMF","NLR","NLA","CX","FT","TD","WD","CTM","AX","ACF","BT","openjdk6","openjdk7","oraclejdk7","oraclejdk8","BS3","prev_BS3","BS2","prev_BS2","BS1","prev_BS1","entropy","MysteryGuest","GeneralFixture","AssertionRoulette","IndirectTesting","SensitiveEquality","commit","LongMethod","LongParameterList","ComplexClass","Blob","LazyClass","AntiSingleto","BaseClassShouldBeAbstract","RefusedParentBequest","ManyFieldAttributesButNotComplex","SpaghettiCode","SpeculativeGenerality","LargeClass","gh_build_started_at","old_PB","BC","DLF","exist_test"
64160885,"aws/aws-sdk-java",1,1,144,360,16249,"faible","src+other",13,"Tuesday","0",1890,"daily","UNKNOWN",1,1,1,1,1,NA,0,NA,1,NA,0.791627324282464,"","","","","","6ba8e1e805c267419d3914735694861de7f8ca31",1,1,0,0,0,0,0,0,0,1,0,0,"2015-05-26 21:39:20",0,0,"more_week_ago",0
64505343,"aws/aws-sdk-java",2,14,225,895,17287,"high","test+src+other",20,"Thursday","0",1893,"daily","PUSH",1,1,1,1,1,1,0,0,1,1,0.390232936761774,"","","","","","28e0e243873908fddeca1ca2728c06c4ae072e03",1,1,0,0,0,0,0,0,0,1,0,0,"2015-05-29 02:07:50",0,0,"more_week_ago",0
64505350,"aws/aws-sdk-java",1,1,79,533,892,"faible","test+src+other",19,"Thursday","0",1892,"daily","UNKNOWN",1,1,1,1,1,NA,0,NA,1,NA,0.752029594711002,"","","","","","e53b00f6efd1787371440f1f39dfb7274c6f2114",1,1,0,0,0,0,0,0,0,1,0,0,"2015-05-29 01:35:15",0,0,"more_week_ago",0
65130785,"aws/aws-sdk-java",1,1,5,10,933,"faible","src",14,"Tuesday","1",488,"monthly","PUSH",1,1,1,1,1,1,0,0,1,1,0.768944765824147,"","","","","","c7cd9cb3d2df52c07755a3b8e2e4e533ec542989",0,1,0,0,0,1,0,0,0,1,0,0,"2015-06-02 19:21:20",0,0,"more_week_ago",0
65132067,"aws/aws-sdk-java",1,1,0,0,0,"faible","null",14,"Tuesday","1",488,"monthly","MERGE",1,1,1,1,1,1,0,0,1,1,0.768944765824147,"","","","","","99bde08e241b505c83841a7c6cbdb34e15f0d01f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-06-02 19:17:50",0,0,"more_week_ago",0
65132800,"aws/aws-sdk-java",1,1,0,0,0,"faible","null",15,"Tuesday","1",488,"monthly","MERGE",1,1,1,1,1,1,0,0,1,1,0.768944765824147,"","","","","","9ba23d813b65c952e285eca4e79e73011df48a99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-06-02 19:40:35",1,0.08,"",0
65152092,"aws/aws-sdk-java",1,1,1,1,1,"faible","other",17,"Tuesday","1",488,"monthly","PUSH",1,1,1,1,0,NA,0,NA,0,NA,0,"","","","","","75a34d164e4e9eba496087f5134bcb96accd4b48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-06-02 21:12:03",0,0.08,"",0
65158085,"aws/aws-sdk-java",1,1,1,1,1,"faible","other",17,"Tuesday","1",92,"monthly","MERGE",1,1,1,1,0,1,0,0,0,1,0,"","","","","","42d77653be0a2387631470d3856de3e70ca89429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-06-02 21:55:59",0,0.07,"",0
65314911,"aws/aws-sdk-java",1,1,1,1,1,"faible","src",17,"Wednesday","1",489,"monthly","MERGE",1,1,1,1,0,0,0,0,0,0,0,"","","","","","0d1c473a28f5cb15a68191ce26b5c5650e237d2b",0,0,0,0,0,0,0,0,0,1,0,0,"2015-06-03 21:34:35",0,0.07,"",0
65470978,"aws/aws-sdk-java",2,14,262,4263,7303,"high","src+other",16,"Thursday","0",1899,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0.43962640733669,"","","","","","968ff2611d16ade9b53e7e2a591f2885c8de20c4",1,1,0,0,0,0,0,0,0,1,0,0,"2015-06-04 20:38:31",0,0.06,"",0
65470987,"aws/aws-sdk-java",1,1,259,4260,7156,"faible","src+other",14,"Thursday","0",1899,"daily","UNKNOWN",1,1,1,1,0,NA,0,NA,0,NA,0.85689278553265,"","","","","","b4b2044b6e084ae8d13ce8209fb0a7e64c5c9be7",1,1,0,0,0,0,0,0,0,1,0,0,"2015-06-04 20:56:31",0,0.06,"",0
65736881,"aws/aws-sdk-java",1,1,1,2,1,"faible","src",21,"Saturday","1",0,"single","PR",1,1,1,1,0,0,0,0,0,0,0,"","","","","","9ad205588102d65c1c139dea244f4b4137f739dc",0,0,0,0,0,0,0,0,0,0,0,0,"2015-06-07 01:25:49",0,0.06,"",0
66464529,"aws/aws-sdk-java",2,14,863,26435,69470,"high","test+src+other",19,"Thursday","0",1906,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0.324907743721304,"","","","","","04ea743936d1fd1a4e0555295418b3148c834a74",1,1,0,0,0,1,0,0,0,1,0,0,"2015-06-11 23:19:27",0,0.06,"",0
66464534,"aws/aws-sdk-java",1,1,860,26432,69324,"faible","test+src+other",14,"Thursday","0",1906,"daily","UNKNOWN",1,1,1,1,0,NA,0,NA,0,NA,0.639120331577687,"","","","","","989dfae55efee93840137bfd7ff7ad14f2934b5e",1,1,0,0,0,1,0,0,0,1,0,0,"2015-06-11 23:20:38",0,0.06,"",0
67226306,"aws/aws-sdk-java",1,1,1,1,1,"faible","other",12,"Wednesday","1",106,"monthly","MERGE",1,1,1,1,0,0,0,0,0,0,0,"","","","","","9ec53d260ac57f479fc74d883e3a477322a325e8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-06-17 16:42:04",0,0.06,"",0
67445578,"aws/aws-sdk-java",2,14,142,3842,6724,"high","test+src+other",18,"Thursday","0",1913,"daily","PUSH",1,1,1,1,1,0,1,0,1,0,0.819620328675566,"0","0","0","0","0","26f551afdbf35d0e253620944cf1714cf37f20ae",1,1,0,0,0,0,0,0,0,1,0,0,"2015-06-18 22:39:23",0,0.07,"",1
67445583,"aws/aws-sdk-java",1,1,88,1573,4879,"faible","test+src+other",13,"Thursday","0",1913,"daily","UNKNOWN",1,1,1,1,1,NA,1,NA,1,NA,0.816055740235324,"0","0","0","0","0","967c63989a6c8b6b56ad6377801fb0b34bd1b752",1,1,0,0,0,0,0,0,0,1,0,0,"2015-06-18 22:46:09",0,0.07,"",1
68250777,"aws/aws-sdk-java",2,14,561,30325,63222,"high","test+src+other",20,"Wednesday","0",1920,"daily","PUSH",1,1,1,1,1,1,1,1,1,1,0.673905859664704,"1","0","1","1","1","4e3ebb7148659abb26da97b8083a88f81b6bd94b",1,1,0,0,0,1,0,0,0,1,0,0,"2015-06-25 00:41:39",1,0.14,"week_ago",1
68250786,"aws/aws-sdk-java",1,1,420,26479,56494,"faible","test+src+other",19,"Wednesday","0",1919,"daily","UNKNOWN",1,1,1,1,1,NA,1,NA,1,NA,0.738210380064594,"1","0","1","1","1","1286816b3333332de9a00f39f74ce6b8ba820b58",1,1,0,0,0,1,0,0,0,1,0,0,"2015-06-25 00:56:41",1,0.14,"week_ago",1
69944742,"aws/aws-sdk-java",2,14,600,33278,65690,"high","test+src+other",14,"Tuesday","0",1932,"daily","PUSH",1,1,1,1,0,1,0,1,0,1,0.619084200511584,"0","0","0","0","0","82143ecaa54b394e9c0b33e92522f8c461848d81",1,1,0,0,1,0,0,0,0,1,0,0,"2015-07-07 19:09:58",1,0.23,"more_week_ago",1
69944769,"aws/aws-sdk-java",1,1,127,4521,7342,"faible","test+src+other",20,"Monday","0",1932,"daily","UNKNOWN",1,1,1,1,1,NA,1,NA,1,NA,0.484510098789356,"0","0","0","0","0","ea6cb27f37b50275282850736c085b506e4266b8",1,1,0,0,1,0,0,0,0,1,0,0,"2015-07-07 19:39:49",1,0.23,"more_week_ago",1
70251832,"aws/aws-sdk-java",2,14,760,13865,108790,"high","src+other",12,"Thursday","0",1934,"daily","PUSH",1,1,1,1,1,0,1,0,1,0,0.661421470151833,"1","0","1","1","1","ca64992cf428932800e086a627e42a32b76095a1",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-09 16:36:06",0,0.25,"more_week_ago",1
70251846,"aws/aws-sdk-java",1,1,578,6986,99536,"faible","src+other",1,"Thursday","0",1934,"daily","UNKNOWN",1,1,1,1,0,NA,0,NA,0,NA,0.738454596653842,"1","0","1","1","1","b4e891e15ed145f7db8efd52907268aa82baf9f2",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-09 16:39:26",0,0.25,"more_week_ago",1
70783584,"aws/aws-sdk-java",1,1,290,540,609,"faible","src",14,"Monday","1",133,"monthly","MERGE",1,1,1,1,0,1,0,1,0,1,0.940321278309117,"0","0","0","0","0","09b3b844fd299ffe260e5ad47526ca9c56498e74",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-13 18:29:49",1,0.25,"week_ago",1
70784017,"aws/aws-sdk-java",3,14,634,1134,1272,"high","src+other",14,"Monday","1",529,"monthly","PUSH",1,1,1,1,0,NA,0,NA,0,NA,0.736263195199247,"0","0","0","0","0","fd22f912a8e31cf1b18f6ba3d963c3338b1a0e55",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-13 18:36:21",1,0.27,"week_ago",1
71001483,"aws/aws-sdk-java",1,1,623,48112,200717,"high","test+src+other",18,"Tuesday","0",1939,"daily","PUSH",1,1,1,1,0,NA,0,NA,0,NA,0.677777887911864,"1","0","1","1","1","a5349097a8c243e631c4b089e9c5d377d3d23787",1,1,0,0,0,1,0,0,0,1,0,0,"2015-07-14 23:58:25",0,0.27,"week_ago",1
71001490,"aws/aws-sdk-java",1,1,56,2398,1941,"high","other",19,"Tuesday","0",1939,"daily","PUSH",1,1,1,1,1,0,1,0,1,0,0.926980622521581,"","","","","","cb6d3d649991cf9e032b0a287f182190b94d32dc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-07-14 23:58:23",0,0.27,"week_ago",0
71038025,"aws/aws-sdk-java",1,1,60,3951,4371,"high","src+other",3,"Wednesday","0",1940,"daily","PUSH",1,1,1,1,0,NA,0,NA,0,NA,0.655873913389276,"0","0","0","0","0","825a6f835b825d319d45e5f57346a8df9a7d0063",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-15 08:09:32",1,0.36,"less_day",1
71038030,"aws/aws-sdk-java",1,1,56,2398,1941,"high","other",4,"Wednesday","0",1940,"daily","PUSH",1,1,1,1,0,1,0,1,0,1,0.926980622521581,"","","","","","55dafdd96ebbb1c22433190df366a25f383d740e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-07-20 20:59:29",0,0.36,"week_ago",0
71856297,"aws/aws-sdk-java",8,14,3780,30362,44369,"high","src+other",14,"Thursday","0",1542,"daily","UNKNOWN",1,1,1,0,0,NA,0,NA,0,NA,0.429735461482696,"","","","","","4194afb21451ccde5ed403771228cddcfec914e0",1,1,0,0,1,1,0,0,0,1,0,0,"2015-07-20 22:54:23",0,0,"",0
71966037,"aws/aws-sdk-java",8,14,7504,58326,86797,"high","src+other",14,"Thursday","0",1542,"daily","UNKNOWN",1,1,1,0,0,NA,0,NA,0,NA,0.429735461482696,"","","","","","4194afb21451ccde5ed403771228cddcfec914e0",1,1,0,0,1,1,0,0,0,1,0,0,"2015-07-21 16:02:44",0,0,"",0
71968783,"aws/aws-sdk-java",1,1,3,5,22,"faible","src+other",12,"Tuesday","1",0,"monthly","UNKNOWN",1,1,1,0,0,0,0,0,0,0,0.475301292263257,"","","","","","c12bf1709a0c3ba2318cfc83d7a6841c2c3e79f3",0,0,0,0,0,0,0,0,0,0,0,0,"2015-07-21 16:19:52",0,0,"",0
72345222,"aws/aws-sdk-java",1,1,3,5,22,"faible","src+other",14,"Thursday","1",0,"other","UNKNOWN",1,1,1,0,0,0,0,0,0,0,0.475301292263257,"","","","","","c65f8160476cc454e8874598aad55b67e9d93e70",0,0,0,0,0,0,0,0,0,0,0,0,"2015-07-23 18:45:15",0,0,"",0
72390079,"aws/aws-sdk-java",1,1,58,2651,2182,"high","other",19,"Thursday","0",1948,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0.915498445822535,"","","","","","59a3b3717ca08d6084c148fc318708f0f57234ec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-07-23 23:59:42",0,0.36,"more_week_ago",0
72390084,"aws/aws-sdk-java",1,1,323,22291,33947,"high","test+src+other",13,"Thursday","0",1948,"daily","PUSH",1,1,1,1,0,NA,0,NA,0,NA,0.723051549199898,"1","0","1","1","1","cb4fa451e98099dfeac6f804eb72e215c04bd240",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-23 23:59:48",0,0.36,"more_week_ago",1
73107897,"aws/aws-sdk-java",2,14,538,34215,53585,"high","test+src+other",19,"Tuesday","0",1953,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0.695859992092999,"1","0","1","0","1","7ebd55fa100ebb7f6023c9b7f60f069106b01d45",1,1,0,0,1,1,0,0,0,1,0,0,"2015-07-28 23:46:51",0,0.27,"more_week_ago",1
73107911,"aws/aws-sdk-java",1,1,157,9273,17456,"faible","test+src+other",17,"Tuesday","0",1953,"daily","UNKNOWN",1,1,1,1,0,NA,0,NA,0,NA,0.65652446391003,"1","0","1","0","1","16f770a837f6fcac6bf550058cc75ca20fe4b5bf",1,1,0,0,1,1,0,0,0,1,0,0,"2015-07-28 23:46:18",0,0.27,"more_week_ago",1
73297302,"aws/aws-sdk-java",1,1,1,0,35,"faible","other",20,"Wednesday","1",546,"monthly","MERGE",1,1,1,1,0,0,0,0,0,0,0,"","","","","","d3f9d13904b88d3ef56ab92d3d2d0c583514e4c9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-07-30 00:38:48",0,0.18,"more_week_ago",0
73408162,"aws/aws-sdk-java",1,1,1,5,3,"faible","src",12,"Thursday","1",0,"monthly","MERGE",1,1,1,1,1,0,1,0,1,0,0,"0","0","0","0","0","acc11a228f2bb8979b7a7e160d621af309f4a0ce",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-30 16:19:24",0,0.17,"more_week_ago",1
73464891,"aws/aws-sdk-java",2,14,314,11048,35342,"high","src+other",18,"Thursday","0",1955,"daily","PUSH",1,1,1,1,1,1,1,1,1,1,0.736686883223208,"0","0","1","0","0","b4fc081aee9ceb9ba94060efbe41b6de4161b4d6",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-30 22:15:18",1,0.25,"less_day",1
73464911,"aws/aws-sdk-java",1,1,255,8392,33157,"faible","src+other",16,"Thursday","0",1955,"daily","UNKNOWN",1,1,1,1,0,NA,0,NA,0,NA,0.802528708236873,"0","0","1","0","0","9f7a434b92b1156f84924523e2dc1ccef1359675",1,1,0,0,0,0,0,0,0,1,0,0,"2015-07-30 22:15:26",1,0.25,"less_day",1
73621023,"aws/aws-sdk-java",1,1,1,3,3,"faible","src",16,"Friday","1",547,"monthly","MERGE",1,1,1,1,0,1,0,1,0,1,0,"1","0","0","0","1","e898419d0f29f7260aca3623b3b11bead767fc63",0,1,0,0,0,0,0,0,0,0,0,0,"2015-07-31 20:47:53",1,0.31,"less_day",1
73645061,"aws/aws-sdk-java",1,1,1,1,0,"faible","src",20,"Friday","1",151,"monthly","MERGE",1,1,1,1,0,0,0,0,0,0,0,"0","0","0","0","0","00837d5c4b101fedaff22da6b56062921b7addd0",0,0,0,0,0,0,0,0,0,0,0,0,"2015-08-01 00:42:42",0,0.14,"day_ago",1
73921744,"aws/aws-sdk-java",1,1,1,2,0,"faible","src",12,"Monday","0",0,"single","PR",1,1,1,1,1,0,1,0,1,0,0,"0","0","0","0","0","05f009f7a3b28f74c66a4ddc6055aaf570e54a1a",0,1,0,0,0,0,0,0,0,0,0,0,"2015-08-03 16:38:30",0,0.15,"week_ago",1
74149349,"aws/aws-sdk-java",2,14,188,11285,18813,"high","src+other",18,"Tuesday","0",1960,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0.788232251059811,"1","0","0","0","1","70c81c62c6f4238ca3105002151dff5d78652786",1,1,0,0,0,1,0,0,0,1,0,0,"2015-08-04 22:54:24",0,0.15,"week_ago",1
74149358,"aws/aws-sdk-java",1,1,129,8632,16631,"faible","src+other",16,"Tuesday","0",1960,"daily","UNKNOWN",1,1,1,1,0,NA,0,NA,0,NA,0.811552411650877,"1","0","0","0","1","98c9aabb70a377891a64788ae84c5210fe207e27",1,1,0,0,0,1,0,0,0,1,0,0,"2015-08-04 22:56:29",0,0.15,"week_ago",1
74249917,"aws/aws-sdk-java",1,1,3,1,57,"faible","test+src",10,"Wednesday","0",0,"other","PR",1,1,1,1,0,0,0,0,0,0,0.717947218004361,"1","0","0","1","1","d75b996910ab8ddf5418dfc24e63dd3f258ca7a8",0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-05 15:09:36",0,0.16,"week_ago",1
74319318,"aws/aws-sdk-java",1,1,1,2,0,"faible","src",18,"Wednesday","1",156,"monthly","MERGE",1,1,1,1,0,0,0,0,0,0,0,"0","0","0","0","0","238f6a0e6278f86e9347774d5ff164babb7800bf",0,1,0,0,0,0,0,0,0,0,0,0,"2015-08-05 22:07:39",0,0.14,"week_ago",1
74327386,"aws/aws-sdk-java",1,1,8,5,163,"moy","test+src",19,"Wednesday","0",0,"other","PR",1,1,1,1,0,0,0,0,0,0,0.674470666625664,"1","0","0","1","1","68791fb923662d798b2a9370c3d3796135b94114",0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-05 23:04:48",0,0.13,"week_ago",1
74457404,"aws/aws-sdk-java",2,14,311,6902,13234,"high","test+src+other",14,"Thursday","0",1962,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0.78034893771057,"0","0","0","0","0","6f22effec4337edab75fdbe5cde0ed81d2e6d5fd",1,1,0,0,1,1,0,0,0,1,0,0,"2015-08-06 18:42:56",0,0.15,"week_ago",1
74457409,"aws/aws-sdk-java",1,1,245,4246,10889,"faible","test+src+other",12,"Thursday","0",1962,"daily","UNKNOWN",1,1,1,1,0,NA,0,NA,0,NA,0.884974409400057,"0","0","0","0","0","eb8f0a03bab42945d6a2a2f6b66daf7023cfc52e",1,1,0,0,1,1,0,0,0,1,0,0,"2015-08-06 18:42:56",0,0.15,"week_ago",1
74906723,"aws/aws-sdk-java",1,1,1,0,2,"faible","src",8,"Monday","1",0,"single","PR",1,1,1,1,0,0,0,0,0,0,0,"0","0","0","0","0","14a06c52474999e4ef1775d803cf6c3e8eb5410d",0,1,0,1,0,0,0,0,0,0,0,0,"2015-08-10 12:31:41",0,0.12,"more_week_ago",1
74974392,"aws/aws-sdk-java",1,1,3,44,44,"faible","src",15,"Monday","1",11,"monthly","MERGE",1,1,1,1,1,0,1,0,1,0,0.782775952814142,"0","0","0","0","0","d13567d3d2a2bf672af00337fbadf3f4aed3f879",1,1,0,0,0,0,0,0,0,1,0,0,"2015-08-10 19:51:14",0,0.12,"more_week_ago",1
75144647,"aws/aws-sdk-java",1,1,1,0,2,"faible","src",15,"Tuesday","1",12,"monthly","MERGE",1,1,1,1,0,1,0,1,0,1,0,"0","0","0","0","0","a190ac3a97a0b2cbdc0a9fab9a4c9a5ad97670de",0,1,0,1,0,0,0,0,0,0,0,0,"2015-08-11 19:11:03",1,0.16,"less_day",1
75303660,"aws/aws-sdk-java",1,1,1,7,7,"faible","src",13,"Wednesday","1",13,"monthly","MERGE",1,1,1,1,1,0,1,0,1,0,0,"0","0","0","0","0","5289280d8c8e7000d450c4f1ae3e3193dfb0d14f",1,1,0,0,0,0,0,0,0,1,0,0,"2015-08-12 17:11:54",0,0.17,"day_ago",1
75354269,"aws/aws-sdk-java",2,14,806,68689,187951,"high","test+src+other",18,"Wednesday","0",1968,"daily","PUSH",1,1,1,1,0,1,0,1,0,1,0.636728039430716,"0","0","0","0","0","2c580fb638ae509c2d7a9acbaf56a21c3c0c3f07",1,1,0,1,0,0,0,0,0,1,0,0,"2015-08-12 22:48:23",1,0.24,"less_day",1
75354277,"aws/aws-sdk-java",1,1,747,66031,185762,"faible","test+src+other",17,"Wednesday","0",1968,"daily","UNKNOWN",1,1,1,1,1,NA,1,NA,1,NA,0.711705603957747,"0","0","0","0","0","b9b549e22dc9e90ac1117393a87ee30f79bd472c",1,1,0,1,0,0,0,0,0,1,0,0,"2015-08-12 22:40:50",1,0.24,"less_day",1
76545233,"aws/aws-sdk-java",1,1,100,7366,8114,"high","src+other",17,"Thursday","0",1976,"daily","PUSH",1,1,1,1,1,NA,1,NA,1,NA,0.654828508568395,"1","0","1","1","1","4cfb7e8d7475c3835b0d94695a59530d252f9a7b",1,1,0,0,1,0,0,0,0,1,0,0,"2015-08-20 22:44:28",0,0.21,"more_week_ago",1
76545240,"aws/aws-sdk-java",1,1,58,2651,2182,"high","other",18,"Thursday","0",1976,"daily","PUSH",1,1,1,1,1,0,1,0,1,0,0.915498445822535,"","","","","","81f227ae870ffcfed31f1a06c2dea709fda19168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-08-20 22:46:31",1,0.29,"less_day",0
76727337,"aws/aws-sdk-java",1,1,1,1,2,"faible","src",21,"Friday","0",0,"other","PR",1,1,1,1,0,1,0,1,0,1,0,"0","0","0","0","0","6e0d6e1a00d573040af6ced97cf22543968524ee",0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-22 01:40:51",1,0.33,"day_ago",1
77235292,"aws/aws-sdk-java",1,1,85,4748,6406,"high","src+other",15,"Tuesday","0",1981,"daily","PUSH",1,1,1,1,0,NA,0,NA,0,NA,0.74973094078971,"0","0","0","0","0","ffb6f198e14aa7c412d676c05f1674589c14d033",1,1,0,0,0,0,0,0,0,1,0,0,"2015-08-25 22:05:07",1,0.33,"week_ago",1
77235304,"aws/aws-sdk-java",1,1,58,2651,2182,"high","other",18,"Tuesday","0",1981,"daily","PUSH",1,1,1,1,0,1,0,1,0,1,0.915498445822535,"","","","","","935184af47a3a1569e4ddeaca5cbb41ee34d9ad1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-08-25 22:05:07",0,0.31,"week_ago",0
77606427,"aws/aws-sdk-java",1,1,84,6586,8885,"high","src+other",18,"Thursday","0",1983,"daily","PUSH",1,1,1,1,0,NA,0,NA,0,NA,0.564469679366449,"1","0","0","1","1","05f60d218fec33c56ec52c5a386d9c0237a66384",1,1,0,0,0,0,0,0,0,1,0,0,"2015-08-28 00:14:29",0,0.33,"week_ago",1
77606443,"aws/aws-sdk-java",1,1,58,2651,2182,"high","other",20,"Thursday","0",1983,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0.915498445822535,"","","","","","cafd19255d2b1540347207136ce4a8040af08246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-08-28 00:08:14",0,0.36,"week_ago",0
77630948,"aws/aws-sdk-java",1,1,9,8,67,"moy","test+src",2,"Friday","1",0,"other","PR",1,1,1,1,0,0,0,0,0,0,0.887910162845223,"0","0","0","0","0","b50e223fb634e0f685fe32e4659c4742caac3f6b",0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-28 06:07:26",0,0.36,"week_ago",1
78095503,"aws/aws-sdk-java",1,1,8,1,215,"faible","src",14,"Monday","1",578,"monthly","MERGE",1,1,1,1,0,0,0,0,0,0,0.817753025811042,"1","0","0","1","1","55540f8697e401c52baf287fa7c2b9d9193e4e50",0,1,0,0,0,0,0,0,0,1,0,0,"2015-08-31 18:41:57",0,0.22,"more_week_ago",1
