"tr_build_id","gh_project_name","NC","nbr_auth","NMF","NLR","NLA","CX","FT","TD","WD","CTM","AX","ACF","BT","openjdk6","openjdk7","oraclejdk7","oraclejdk8","BS3","prev_BS3","BS2","prev_BS2","BS1","prev_BS1","entropy","MysteryGuest","GeneralFixture","AssertionRoulette","IndirectTesting","SensitiveEquality","commit","LongMethod","LongParameterList","ComplexClass","Blob","LazyClass","AntiSingleto","BaseClassShouldBeAbstract","RefusedParentBequest","ManyFieldAttributesButNotComplex","SpaghettiCode","SpeculativeGenerality","LargeClass","gh_build_started_at","old_PB","BC","DLF","exist_test"
39563306,"myui/hivemall",1,1,169,4,4,"high","test+src+other",23,"Thursday","0",2,"other","PR",1,1,1,1,0,0,0,0,0,0,0.953950796757782,"1","0","0","0","0","49af73733f8d778e12ec5715467d46b7a0ef4351",1,1,0,0,1,0,0,1,1,1,0,0,"2014-10-31 03:32:30",0,0.5,"less_day",1
40270608,"myui/hivemall",1,1,169,4,4,"faible","src+other",3,"Friday","1",406,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.953950796757782,"1","0","0","0","0","aa6314c02d2be73965c99679d4b45cb98c61ce97",1,1,0,0,1,0,0,1,1,1,0,0,"2014-11-07 08:30:47",0,0.5,"week_ago",1
40270918,"myui/hivemall",1,1,2,3,2,"faible","other",3,"Friday","1",406,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","64bfbbf838d08cf0a6c1882cd3543fb629931028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-07 08:35:37",0,0.44,"week_ago",0
40272099,"myui/hivemall",1,1,1,5,23,"faible","src",3,"Friday","1",406,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0,"0","0","0","0","0","efff05e456515be183c22e3267bfe2666c634e98",1,0,0,0,0,0,0,0,0,0,0,0,"2014-11-07 08:51:47",0,0.4,"week_ago",1
40275584,"myui/hivemall",1,1,3,0,0,"faible","other",4,"Friday","1",406,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","4b85537b5f146cffa42f48b09b298b1cb7608452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-07 09:42:17",0,0.3,"week_ago",0
40971455,"myui/hivemall",1,1,2,0,23,"faible","other",2,"Friday","1",413,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.426228656998145,"","","","","","a2214576688086d38784c82ce5be151338c6c967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-14 07:35:40",0,0.3,"more_week_ago",0
40971989,"myui/hivemall",1,1,1,0,1,"faible","src",2,"Friday","1",413,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","8c66f42044bf90c683dac97b6949233e9e92337e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-14 07:47:40",0,0.3,"more_week_ago",0
40972020,"myui/hivemall",1,1,2,0,23,"faible","other",2,"Friday","1",413,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.426228656998145,"","","","","","83539f55987167178392cd0ebb16c72ceeb8845c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-14 07:48:27",0,0.27,"more_week_ago",0
40973504,"myui/hivemall",1,1,1,1,1,"faible","src",3,"Friday","1",413,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","270fbe46f48ec7b5d834779edd7afa52081702cb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-14 08:15:30",0,0.18,"more_week_ago",0
41213301,"myui/hivemall",1,1,1,1,0,"faible","src",0,"Monday","1",416,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","b3aa72adba22ce5d40089b27bff2c5acd578e23b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-17 05:27:01",0,0.18,"more_week_ago",0
43478468,"myui/hivemall",2,6,10,1,194,"moy","src+other",2,"Tuesday","1",438,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.32879739194528,"0","0","0","0","0","6dedbbfaffe998cf6c55b273a00162302c894a4b",0,0,0,0,1,0,0,0,0,0,0,0,"2014-12-09 14:52:48",0,0.09,"more_week_ago",1
43559035,"myui/hivemall",1,1,9,0,194,"faible","src+other",0,"Wednesday","1",439,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.578681848358745,"0","0","0","0","0","db2525c9919df936b3408802eea37db299a32ae7",0,0,0,0,1,0,0,0,0,0,0,0,"2014-12-10 05:55:26",0,0.09,"more_week_ago",1
44460275,"myui/hivemall",4,6,28,85,298,"high","src+other",9,"Thursday","1",448,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.388978194771354,"1","0","0","0","0","a156a99582c0d6c86c35419a3bd539e0db1277a2",1,1,0,0,0,0,0,0,0,1,0,0,"2014-12-18 14:42:58",0,0,"more_week_ago",1
44461907,"myui/hivemall",1,1,19,85,104,"faible","src+other",9,"Thursday","1",448,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.835276307902485,"1","0","0","0","0","7ff89852dbccf274ce9aeefa1352745fefa1763f",1,1,0,0,0,0,0,0,0,1,0,0,"2014-12-18 14:56:32",0,0,"more_week_ago",1
44566425,"myui/hivemall",4,6,27,104,180,"moy","src+other",6,"Friday","1",449,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.223607352750276,"0","0","0","0","0","5e16907d2dd771762c1b35126bf4a5661625282e",1,1,0,0,0,0,0,0,0,1,0,0,"2014-12-19 12:02:34",0,0,"more_week_ago",1
44582590,"myui/hivemall",1,1,8,19,76,"faible","src+other",10,"Friday","1",449,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.952092600110393,"0","0","0","0","0","1f21f64c049c93031d665a599596f0cba7157474",1,1,0,0,0,0,0,0,0,1,0,0,"2014-12-19 15:02:00",0,0,"more_week_ago",1
45148650,"myui/hivemall",20,6,53,34,2796,"high","test+src+other",8,"Friday","1",456,"daily","PUSH",1,1,1,1,0,NA,0,NA,0,NA,0.111260244951744,"1","0","0","1","0","fcbe67f6d6cc5d1e335bb2780353e30ac681b6f8",1,1,0,0,1,1,0,0,1,1,0,0,"2014-12-26 13:28:41",0,0,"more_week_ago",1
45150151,"myui/hivemall",2,6,55,36,2798,"faible","src+other",8,"Friday","1",456,"daily","PR",1,1,1,1,0,NA,0,NA,0,NA,0,"0","0","0","0","0","db3237359da7d9c4eb45dab4d3ab446f7d92f730",1,0,0,0,0,0,0,0,0,0,0,0,"2014-12-26 13:56:31",0,0,"more_week_ago",1
45150701,"myui/hivemall",1,1,41,12,2717,"faible","src+other",9,"Friday","1",456,"daily","MERGE",1,1,1,1,0,NA,0,NA,0,NA,0.725011935323688,"1","0","0","1","0","433ddc84f23fc0aa04e5a2ca7a872f487a44e9e4",1,1,0,0,1,1,0,0,1,1,0,0,"2014-12-26 14:07:07",0,0,"",1
45921010,"myui/hivemall",13,6,76,98,4025,"high","test+src+other",1,"Monday","1",465,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.174729602489866,"1","0","0","0","0","ab1d86fb3fb47056b8681805c9d969bcc2551ca0",1,1,0,0,1,1,0,0,1,1,0,0,"2015-01-05 08:19:40",0,0,"",1
45922454,"myui/hivemall",1,1,25,80,1302,"faible","src+other",3,"Monday","1",465,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.812009564219489,"1","0","0","0","0","cfe543f8dbbb8aae3b6407fdbbe5fe7b1f1f025c",1,1,0,0,1,1,0,0,1,1,0,0,"2015-01-05 08:42:55",0,0,"",1
45947537,"myui/hivemall",4,6,39,153,1465,"high","test+src+other",8,"Monday","1",466,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.366380570364284,"0","0","0","0","0","345fe7f23c8518de0ad8aad88d93ff3295c5b1ef",1,1,0,0,0,1,0,0,0,1,0,0,"2015-01-05 13:56:58",0,0,"",1
45947639,"myui/hivemall",1,1,6,43,133,"faible","src+other",8,"Monday","1",466,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.91246711177536,"0","0","0","0","0","9f42ba620b8b6fd81b378414b6514b838bb65aca",1,1,0,0,0,1,0,0,0,1,0,0,"2015-01-05 13:58:09",0,0,"",1
46204738,"myui/hivemall",2,6,10,70,155,"faible","test+src",10,"Wednesday","1",468,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.450602739025834,"1","0","0","0","0","81570b259d15277017569f868bf38d5d08894311",1,1,0,0,0,1,0,0,0,1,0,0,"2015-01-07 15:38:14",0,0,"",1
46208968,"myui/hivemall",1,1,4,27,22,"faible","src",11,"Wednesday","1",468,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.712330083240362,"1","0","0","0","0","7110ce6a76a25057acd949020fb863f48473fd60",1,1,0,0,0,1,0,0,0,1,0,0,"2015-01-07 16:10:38",0,0,"",1
46961201,"myui/hivemall",1,1,13,26,725,"faible","src+other",4,"Wednesday","1",474,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.845948272170296,"1","0","1","0","0","53daecbcc92f88d4da1f4d9aea2a38078016e8c6",1,1,0,0,0,0,0,0,0,1,0,0,"2015-01-14 09:31:18",0,0,"",1
47086573,"myui/hivemall",2,6,20,57,865,"faible","test+src+other",2,"Thursday","1",475,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.264345210068345,"1","0","0","0","0","517ff815200a621f47a15cba6496875658c3b5ae",1,1,0,0,0,0,0,0,0,1,0,0,"2015-01-15 07:47:28",0,0,"",1
47087449,"myui/hivemall",1,1,7,31,140,"faible","src+other",2,"Thursday","1",475,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.596364805637357,"1","0","0","0","0","d4cfa68b872cff2202d95149cb015401988ba31a",1,1,0,0,0,0,0,0,0,1,0,0,"2015-01-15 07:58:27",0,0,"",1
47135397,"myui/hivemall",5,6,41,143,1024,"high","test+src+other",11,"Thursday","1",476,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.223238687064153,"1","0","0","0","0","6ae5fea346495754e8295b94a8c71c35d4fd62a9",1,1,0,0,0,0,0,0,0,1,0,0,"2015-01-15 16:20:48",0,0,"",1
47146812,"myui/hivemall",1,1,26,57,829,"faible","src+other",12,"Thursday","1",476,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.666555778225338,"1","0","0","0","0","e2191da552563f6b74a25f3e6b3ecec2d6903d7a",1,1,0,0,0,0,0,0,0,1,0,0,"2015-01-15 17:55:56",0,0,"",1
48065652,"myui/hivemall",1,1,7,5,8,"faible","src+other",4,"Monday","1",479,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.993886685743992,"1","0","0","0","0","03fdf004f55dc25cf8fab6503c8aa8283a3236dc",1,1,0,0,0,0,0,0,0,1,0,0,"2015-01-23 15:47:12",0,0,"",1
48068836,"myui/hivemall",1,1,7,5,8,"faible","src+other",11,"Friday","1",484,"daily","MERGE",1,1,1,1,1,0,1,0,1,0,0.993886685743992,"1","0","0","0","0","ec07336f728041cdb9065502e010c2d875763d05",1,1,0,0,0,0,0,0,0,1,0,0,"2015-01-23 16:10:30",0,0,"",1
48317867,"myui/hivemall",1,1,1,1,16,"faible","other",3,"Monday","0",0,"single","PR",1,1,1,1,0,0,0,0,0,0,0,"","","","","","b474a9b4193db4ae1515689674f83bc379ab1a50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-26 08:50:14",0,0,"",0
48321178,"myui/hivemall",1,1,1,1,16,"faible","other",4,"Monday","1",486,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0,"","","","","","6148b3149a35e449d5ef5e98d8b2c9691f1b915a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-26 09:38:42",0,0,"",0
48328385,"myui/hivemall",1,1,1,13,8,"faible","other",5,"Monday","1",486,"daily","PR",1,1,1,1,0,0,0,0,0,0,0,"","","","","","f714b55d1d358a6938b0bf2c0c83941be0cd511b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-26 11:00:14",0,0,"",0
48328593,"myui/hivemall",1,1,1,13,8,"faible","other",6,"Monday","1",486,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0,"","","","","","4c6cdc3077b06f7dc1397d7b6872c0eb42716d14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-26 11:02:55",0,0,"",0
48438789,"myui/hivemall",1,1,1,2,2,"faible","src",22,"Monday","1",487,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","921af65d2078b05c27d14de7b17e99dadb512dc4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-01-27 03:43:55",0,0,"",0
49545728,"myui/hivemall",1,1,4,10,26,"faible","src+other",21,"Wednesday","1",496,"daily","PR",1,1,1,1,1,1,0,1,1,1,0,"","","","","","25857133fe3d164a204ff2e814af1c6bb160efca",1,1,0,0,0,0,0,0,0,1,0,0,"2015-02-05 02:18:41",1,0.09,"more_week_ago",0
49545760,"myui/hivemall",1,1,4,10,26,"faible","src+other",21,"Wednesday","1",496,"daily","MERGE",1,1,1,1,0,1,0,1,0,1,0,"0","0","0","0","0","2ec59da0a53e518d44df2a397389b70076a22148",1,1,0,0,0,0,0,0,0,1,0,0,"2015-02-05 02:19:17",1,0.09,"more_week_ago",1
49555134,"myui/hivemall",1,1,1,0,83,"faible","src",23,"Wednesday","1",496,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","1006698d1b79a0db2a5745fa4c431840a710db3a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-05 04:56:48",0,0.09,"more_week_ago",0
49641584,"myui/hivemall",1,1,82,98,5792,"faible","src+other",14,"Thursday","1",497,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.788660339301119,"1","0","1","1","0","08378fcf7a810d24f3c3795e2d1780afe8b17355",1,1,0,0,1,1,0,0,1,1,0,0,"2015-02-05 19:03:11",0,0.05,"more_week_ago",1
49641792,"myui/hivemall",1,1,1,1,3,"faible","src",14,"Thursday","1",497,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","edfc248ad54b99312db57c94155cf5b0ef39cd0e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-05 19:05:26",0,0.05,"more_week_ago",0
49696447,"myui/hivemall",1,1,1,0,3,"faible","other",22,"Thursday","1",497,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","8df7f2dd09e7fb35c9b4300978efac0fd32a175f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-06 03:57:59",0,0.06,"more_week_ago",0
49697990,"myui/hivemall",1,1,1,14,4,"faible","src",23,"Thursday","1",497,"daily","PUSH",1,1,1,1,1,0,1,0,1,0,0,"","","","","","bfe5992eec67caca5ffb5aa30ed59df3e22548ae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-06 04:24:57",0,0.06,"more_week_ago",0
49698367,"myui/hivemall",1,1,1,1,1,"faible","src",23,"Thursday","1",497,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","f764850f2e2314c7e806249606e425879e6fc5be",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-06 04:32:33",1,0.12,"less_day",0
49698510,"myui/hivemall",1,1,1,1,1,"faible","src",23,"Thursday","1",497,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","de97c80c96c06199e497ae6c348cd8e097068fe5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-06 04:38:06",0,0.13,"less_day",0
52781775,"myui/hivemall",2,6,7,20,42,"faible","src",13,"Tuesday","0",0,"other","PR",1,1,1,1,0,0,0,0,0,0,0.3783583490604,"0","0","0","0","0","ba016a847db37b3a7608dbdb1749a00c8ae820a0",1,0,0,0,1,0,0,0,0,1,0,0,"2015-03-02 18:32:20",0,0.14,"more_week_ago",1
53167044,"myui/hivemall",1,1,11,8,341,"faible","src+other",5,"Thursday","1",524,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.367877051296755,"1","0","0","0","0","9cefbea8085d1a5cd0427d1b21006c0615842f67",1,0,0,0,1,0,0,0,0,0,0,0,"2015-03-05 10:06:41",0,0.09,"more_week_ago",1
53171666,"myui/hivemall",1,1,16,484,69,"faible","src+other",5,"Thursday","1",524,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.86341197168677,"0","0","0","0","0","215f4c36961823c20b880568d610fcb3ac6bd5fa",0,0,0,0,0,0,0,0,0,0,0,0,"2015-03-05 10:50:39",0,0.1,"more_week_ago",1
53458435,"myui/hivemall",9,6,26,631,197,"faible","src",9,"Saturday","1",527,"daily","PR",1,1,1,1,0,0,0,0,0,0,0.0370166210557163,"0","0","0","0","0","251631a3176beb29b6160aa8f4ca23ae3fb7744b",1,0,0,0,1,0,0,0,0,1,0,0,"2015-03-07 14:20:43",0,0.15,"more_week_ago",1
54208191,"myui/hivemall",1,1,8,136,138,"faible","src",3,"Friday","1",532,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.44305156996573,"0","0","0","0","0","8aac87923e4f15697ef4fcf71f9a7ad2166886ca",1,0,0,0,1,0,0,0,0,1,0,0,"2015-03-13 07:48:42",0,0.1,"more_week_ago",1
54518903,"myui/hivemall",1,1,1,0,3,"faible","other",23,"Sunday","1",535,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","17148c5f05f857b99d4e561c92bd4411e1456e7c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-16 03:49:08",0,0.11,"more_week_ago",0
54553399,"myui/hivemall",1,1,208,2938,2506,"faible","src+other",7,"Monday","1",535,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.945918893340759,"1","0","1","1","0","b6a52b3173af3fbafc137dd43740e02106cf0de7",1,1,0,0,1,1,0,1,1,1,0,0,"2015-03-16 11:16:03",0,0.11,"more_week_ago",1
54554170,"myui/hivemall",1,1,1,12,1,"faible","src",7,"Monday","1",535,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","b951e46cdb1b25ac947c70c9f52b054afbb88b2e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-16 11:23:07",0,0.12,"more_week_ago",0
54670053,"myui/hivemall",1,1,1,3,2,"faible","src",23,"Monday","1",536,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","2a3a65672b26f02d4ecc92abc915a30c6ef04502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-17 03:47:32",0,0.06,"more_week_ago",0
54689560,"myui/hivemall",1,1,1,3,2,"faible","src",5,"Tuesday","1",536,"daily","MERGE",1,1,1,1,1,0,1,0,NA,0,0,"","","","","","5dde8a1f864589b15e5e50b2b2983ca1e569f174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-17 09:11:10",0,0.06,"more_week_ago",0
54691929,"myui/hivemall",1,1,1,0,1,"faible","src",5,"Tuesday","1",536,"daily","PUSH",1,1,1,1,0,1,0,1,0,NA,0,"","","","","","cf793d31bf6e7e7b3ba19551df68159e82da21fd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-17 09:31:16",0,0.06,"more_week_ago",0
54695288,"myui/hivemall",1,1,1,0,1,"faible","src",6,"Tuesday","1",536,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0,"","","","","","00562ea00eb16354e710d51c7387ea9d46b64c57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-17 10:02:27",0,0.06,"",0
55133493,"myui/hivemall",1,1,8,14,17,"faible","src+other",1,"Friday","1",539,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.751505827445523,"1","0","0","0","0","63cea364d7e887db176cd70082b2462650bf9093",1,0,0,0,0,0,0,0,0,1,0,0,"2015-03-20 05:46:10",0,0.06,"",1
57032711,"myui/hivemall",1,1,1,3,100,"faible","other",9,"Friday","1",554,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0,"","","","","","cc19680c4a5ef1ccfded4a8fe0367162b3af4d76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-04-03 13:12:54",0,0.07,"",0
57121766,"myui/hivemall",1,1,2,1,7,"faible","src+other",22,"Friday","1",554,"daily","MERGE",1,1,1,1,0,0,0,0,0,0,0.954434002924965,"","","","","","6d3250b5a5d65e4f4f02f9df623ae0a66683e62d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-04-04 02:55:38",0,0.06,"",0
58226820,"myui/hivemall",1,1,1,0,1,"faible","src",2,"Monday","1",563,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","fc04491df4a705f56987b205456d6e545a4b9f80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-04-13 06:16:33",0,0,"",0
58226855,"myui/hivemall",1,1,1,0,1,"faible","src",2,"Monday","1",563,"daily","PUSH",1,1,1,1,0,0,0,0,0,0,0,"","","","","","c7d3092505087358e328b53b8c5fac1ed6f05199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-04-13 06:17:47",0,0,"",0
58461855,"myui/hivemall",1,1,2,7,8,"faible","src+other",11,"Tuesday","1",565,"daily","MERGE",1,1,1,1,1,0,0,0,1,0,0.836640741941167,"0","0","0","0","0","90c70a0b06aaaba32f5a4622dc56b798e79081dd",0,0,0,0,0,0,0,0,0,0,0,0,"2015-04-14 16:01:40",0,0,"",1
58883782,"myui/hivemall",3,6,7,28,359,"faible","src+other",5,"Friday","1",13,"daily","PR",1,1,1,1,0,1,0,0,0,1,0.256690836581214,"0","0","0","0","0","c35267008ef7f09fa6d6ae46bc598ee19d78c61d",1,0,0,0,0,0,0,0,0,1,0,0,"2015-04-17 09:46:23",0,0,"",1
